source_id,asassn_id,label,ra,dec,l,b,bp_rp,phot_g_mean_mag,abs_mag_g,parallax,parallax_error,parallax_over_error,ruwe,separation_arcsec,crossmatch_quality_ok,variability_group,period,lomb_scargle_period,period_source,period_power,period_alias_flag,catalog_period,period_catalog_ratio,amplitude_p95_p05,amplitude_max_min,median_mag,std_mag,iqr_mag,skewness,eta_index,stetson_j,n_points,is_periodic_label,feature_source,label_model
4471300373793789056,J180125.42+042937.0,SR,270.3558971544597,4.493596367150177,31.243535542817668,13.16852405471609,2.8152933,13.585766,-1.8794806398578352,0.0807143348205912,0.015185856,5.315099446523871,1.1285619,0.016593225468322845,True,irregular,39.988,0.9974300525796529,catalog_replaced_daily_alias,0.4555949542770908,True,39.988,0.024943234284776756,0.8689991371991415,1.135467178651588,15.34199157764635,0.2873630223287199,0.22495790381810465,-1.0709112835990344,0.31588572298659906,8.215753875475684,1171,False,lightcurve,SR
5542672857621235200,J083150.32-352229.7,SR,127.95964579003083,-35.37493316387161,255.27764225913052,2.5134868726181305,2.1889906,14.783435,-1.6661449109206798,0.1397153161497774,0.019277457,7.247600975054821,0.967792,0.016806146444705357,True,irregular,44.687,0.9997018336405178,catalog_replaced_daily_alias,0.3785075096930879,True,44.687,0.02237120043056186,1.0925628963039031,1.6182445403008074,16.35623822584886,0.3381980620157634,0.24312529076675915,-1.0499242240663567,0.36862338781583753,4.572937714816975,1425,False,lightcurve,SR
5947892129972944512,J175316.10-481610.8,ROT,268.3170953978195,-48.269683528428565,343.9620035946309,-11.04298308971623,1.5676146,13.943435,-1.6330890134994345,0.1109315796436501,0.019285,5.752220878592175,1.0183443,0.016821589472881444,True,periodic,13.217,0.9974329168961283,catalog_replaced_daily_alias,0.37243497008356485,True,13.217,0.07546590882167876,0.7229255666082537,1.0480217334564035,14.718559516981571,0.23312102685836264,0.14918418902729336,-1.178134649224754,0.3992320241607106,6.899146590984921,2551,True,lightcurve,ROT
5077117712896687360,J024418.49-241552.7,ROT,41.07706247251857,-24.264645576494573,212.8580198471757,-64.46571465643193,1.2400866,13.985191,2.487136983728034,0.630564035218534,0.019271532,32.719974479378905,0.99053246,0.01787294569818528,True,periodic,15.875,0.49927405594903146,catalog_replaced_daily_alias,0.21411502003131858,True,15.875,0.03145033423300986,0.6021796672622006,1.2788350281932104,14.657587255633608,0.18861051141901924,0.22183628042235704,-0.5451334823392903,0.4956623633964357,8.696895283289273,1692,True,lightcurve,ROT
5096776843362953088,J041043.40-164645.6,EA,62.680816128998046,-16.779326165646637,210.99521984979552,-42.95201562114277,1.0735502,14.508767,4.6384869880770765,1.0845860085374577,0.019230926,56.39801268734838,0.9301891,0.01919785970735081,True,periodic,0.88627,1.0001412945972075,catalog_replaced_daily_alias,0.19877045990347647,True,0.88627,1.1284837516752315,0.4876647656271107,0.9793203276612719,14.76867907065144,0.15746439083218816,0.19520408312017956,-0.7537892782265528,0.7149373018954239,6.781174776321585,1766,True,lightcurve,EA
5081912751826042624,J034701.56-261611.2,ROT,56.75651058497294,-26.269764116497267,222.00293599681171,-50.977302024420965,1.5624456,12.955694,7.404067143556887,7.75665773905672,0.014223696,545.3334870948255,0.98583436,0.021264625724758596,True,periodic,1.2855,1.000211478186367,catalog_replaced_daily_alias,0.11035557078691476,True,1.2855,0.7780719394681966,0.4927629199456156,0.6377114279449323,13.956799681355717,0.12526273810613833,0.07436704910386815,-2.166316178858733,0.8280308880746795,7.4541811146982075,1396,True,lightcurve,ROT
4071615218353374720,J184127.78-284320.6,L,280.36573461863884,-28.722394401296945,6.000094289588121,-10.671124695053578,2.881219,12.486253,-1.1141135960989228,0.1905139058106317,0.030506667,6.244992473633115,1.0783244,0.021532931115777084,True,irregular,0.9975021485931352,0.9975021485931352,lomb_scargle_no_catalog,0.28026313524654745,True,,,1.1473854846171712,1.7900066496288964,14.449244824388813,0.3297122591621925,0.2867770379519836,-0.08948685865233337,0.5040819051143305,14.243400419606502,1057,False,lightcurve,L
5947672880478623232,J175619.87-484716.0,SR,269.0828068885913,-48.78779564307571,343.74216941248045,-11.735172295952816,2.7778292,12.594196,-1.0917944609936931,0.1831478850100866,0.024502253,7.474736507295333,1.2874839,0.021613976086335873,True,irregular,408.69,0.9974138065331412,catalog_replaced_daily_alias,0.5038739625531059,True,408.69,0.0024405143422475254,0.6760411425256283,0.9724234665020131,14.033331078197675,0.23668791964853034,0.42870053568783106,-0.8928284995998221,0.271142716693511,21.984394406849805,1421,False,lightcurve,SR
5937134469532779648,J164542.79-510007.0,SR,251.42827620568744,-51.00194553889896,335.47960875349537,-3.5727911845881763,3.6193514,12.604891,-0.2259057080571285,0.2715442796551579,0.04756004,5.709504862804109,1.2112472,0.0217139083844182,True,irregular,20.616,1.0002216196426241,catalog_replaced_daily_alias,0.0960803411493381,True,20.616,0.04851676463148157,0.2339457673096792,0.7069679217869229,14.825777469962155,0.07567920233984145,0.09473540362020039,-0.4352347064465306,1.702673215454883,0.5030401550056749,964,False,lightcurve,SR
423270233917933824,J000414.38+592525.5,DSCT,1.0599279714225938,59.42374548446812,116.95352724078045,-2.899040413962982,1.1310043,14.764175,2.837795942787219,0.4118358875739106,0.019276924,21.36419106979467,0.97061116,0.021848342401066298,True,periodic,0.10352,0.9974383428771707,catalog_replaced_daily_alias,0.5179360908828708,True,0.10352,9.635223559478078,0.49045952936833714,0.9186655163155795,15.152321559147612,0.18420080392321914,0.36235379262901546,-0.615721431925885,0.42635007629459126,8.115888815035447,730,True,lightcurve,DSCT
