gaia_source_id,gaia_ra,gaia_dec,gaia_l,gaia_b,gaia_parallax,gaia_parallax_error,gaia_phot_g_mean_mag,gaia_bp_rp,gaia_ruwe,gaia_ag_gspphot,gaia_abs_mag_g,gaia_parallax_over_error,asassn_asassn_id,asassn_ra,asassn_dec,asassn_asassn_mag,asassn_amplitude_asassn,asassn_period_asassn,asassn_class,asassn_Prob,asassn_HJD,asassn_Plx,asassn_e_Plx,asassn_pmRA,asassn_e_pmRA,asassn_pmDE,asassn_e_pmDE,asassn_Vt,asassn_Dist,asassn_WISEA,asassn_J-K,asassn_W1-W2,asassn_APASS,asassn_B-V,asassn_E(B-V),asassn_Ref,asassn_GaiaDR3,asassn_GALEX,asassn_TIC,asassn_pm,asassn_URL,asassn_2M,separation_arcsec,position_match_ok,gaia_asassn_mag_delta,magnitude_match_ok,color_match_ok,crossmatch_quality_ok
5817737922066432512,253.32389824513024,-63.68439931714878,326.1900464517924,-12.370451952273172,0.2252264738895411,0.015638553,13.599181,0.50521755,1.0334989,1.0162,-0.65392181181238,14.40200214748392,J165317.58-634104.0,253.32324,-63.68445,13.51,0.13,0.60745,EW,0.984,2457812.81824,0.2252,0.0156,-11.442,0.013,-1.541,0.013,14.78602,3701.11450,J165317.76-634103.3,0.255,-0.028,47982359,0.353,0.141,V,5817737922066432512,,447538318,11.545,URL,2M,1.0662428492963498,True,0.08918099999999995,True,True,True
5902341076903789184,226.96511445939768,-49.632211204021,324.418071365749,7.462562551759598,0.2543607686557181,0.05050241,12.566571,4.043062,1.0204419,,-0.40617835643487865,5.036606543246513,J150751.64-493755.8,226.96557,-49.63218,14.93,0.66,,L,0.998,2457970.61624,0.2544,0.0505,-6.673,0.049,-3.289,0.051,8.06784,4370.84961,J150751.63-493755.8,1.404,-0.107,50448288,1.790,0.370,I,5902341076903789184,,120781230,7.439,URL,2M,1.0681034514193044,True,2.363429,False,True,False
6027832187276848512,252.8910417160669,-31.45508519938052,351.2188429034408,8.122713188022649,0.1474570866968256,0.01836314,12.469889,2.6026077,0.9076247,,-1.686782753425664,8.03005840487115,J165133.93-312718.4,252.89139,-31.4551,13.53,0.23,82.274,SR,1.000,2457846.86670,0.1475,0.0184,-0.841,0.022,-3.117,0.015,2.47774,6176.16504,J165133.84-312718.2,1.341,0.020,53244573,2.069,0.579,V,6027832187276848512,,32956142,3.228,URL,2M,1.070898616750541,True,1.0601109999999991,True,True,True
6027875897200106496,251.86669334258883,-31.471799800742374,350.64795309036066,8.789672874686898,0.7551097748997864,0.11005325,11.195991,6.712219,1.0098895,,0.5860414612431928,6.8613128181111085,J164728.06-312817.6,251.8669,-31.47156,15.1,2.93,424.98,M:,1.000,2458162.83994,0.7551,0.1101,-2.491,0.152,-7.493,0.097,27.31392,1370.29163,J164728.00-312818.2,2.188,0.840,53245693,,0.434,II,6027875897200106496,,97437726,7.897,URL,2M,1.071392863978613,True,3.9040090000000003,False,False,False
5817578767761140224,253.65075724151257,-64.31513063054832,325.7654530163492,-12.86711678815011,0.433782682538078,0.039571922,10.819422,3.8357382,1.1242574,,-0.9942169493485871,10.96188056112306,J165436.03-641854.0,253.65014,-64.315,13.24,0.4,590.46,SR,1.000,2458183.82126,0.4338,0.0396,-2.803,0.022,-7.560,0.028,18.04791,2117.59448,J165436.20-641854.4,1.331,0.002,47978827,1.555,0.159,II,5817578767761140224,,447549167,8.063,URL,2M,1.0717761365721268,True,2.420578000000001,False,True,False
5542637879410590592,127.25853988943574,-35.36355338419258,254.9320135685897,2.057734123116691,0.1859888508738968,0.022000637,11.236042,2.920064,1.0577149,,-2.416523444207974,8.453793900326469,J082901.97-352149.1,127.25819,-35.36364,12.71,0.1,85.311,SR,1.000,2457725.70914,0.1860,0.0220,-3.540,0.020,3.955,0.025,5.46593,4602.94141,J082902.05-352148.8,1.454,0.008,43736245,2.246,0.771,II,5542637879410590592,,56637547,5.307,URL,2M,1.0734847712423325,True,1.4739580000000014,True,True,True
5238687991689946880,165.72166335301125,-65.93768321015155,292.1660597394911,-5.361152494058517,0.1895178776145644,0.016981486,12.803584,2.7373524,1.1232837,1.1199,-1.9280650793201972,11.160264632586594,J110253.23-655615.8,165.72125,-65.93793,13.89,0.22,,L,0.993,2457834.70187,0.1895,0.0170,-6.616,0.019,1.501,0.019,5.92686,5425.60400,J110253.21-655615.6,1.333,-0.107,38598190,2.214,0.534,I,5238687991689946880,,466401369,6.784,URL,2M,1.075848913979455,True,1.0864159999999998,True,True,True
4470933858464325632,274.208697410916,5.687163460135925,34.0935276060401,10.276124071176186,0.2189840631013019,0.04069365,11.87326,3.397503,1.0507104,2.9347,-4.359377452260857,5.381283396827316,J181650.02+054114.0,274.2084,5.68721,13.73,0.38,48.251,SR,0.997,2457983.86661,0.2190,0.0407,1.935,0.040,-5.464,0.041,6.44772,4261.26855,J181650.08+054113.8,1.294,-0.081,34428205,1.645,0.244,II,4470933858464325632,,19664350,5.796,URL,2M,1.078502430099625,True,1.8567400000000003,True,True,True
5085140540008473344,54.93554251746839,-25.64367468924792,220.479495312512,-52.454466752330966,0.2750670195359701,0.04951231,16.496933,0.99035263,1.0745829,0.0173,3.676825608579089,5.555527898738115,J033944.45-253837.3,54.93521,-25.64369,16.69,0.77,,ROT:,0.484,2456881.84182,0.2751,0.0495,5.621,0.031,0.541,0.049,8.45467,3165.90063,J033944.52-253837.2,0.795,-0.067,37661029,0.900,0.012,II,5085140540008473344,J033944.4-253836,89096807,5.647,URL,2M,1.080562292295331,True,0.19306700000000276,True,True,True
5542469860288755584,128.5383139013773,-35.5552825903702,255.70294417560208,2.785811157322705,0.4784629379924957,0.06343758,11.324944,5.122902,1.2373754,,-0.2758144863920844,7.542263402741651,J083409.11-353318.6,128.53797,-35.55517,14.52,0.33,107.51,SR,1.000,2457867.51547,0.4785,0.0634,-3.453,0.057,4.370,0.080,10.86672,2429.41479,J083409.20-353318.9,1.535,0.370,43733029,,0.479,II,5542469860288755584,,394138968,5.570,URL,2M,1.085715008374109,True,3.1950559999999992,False,True,False
5542626368897449472,126.7392152413526,-35.50241535983188,254.7981537088993,1.632961289500168,0.3425341366090758,0.04837347,9.882108,3.822462,1.0043453,2.2276,-4.671972703307579,7.08103298376312,J082657.33-353009.2,126.73889,-35.50256,12.19,0.43,92.243,SR,0.459,2458204.71861,0.3425,0.0484,-0.303,0.049,0.587,0.054,0.98486,3179.33936,J082657.42-353008.8,1.413,0.231,43736039,1.872,0.875,II,5542626368897449472,,56092900,0.661,URL,2M,1.086144636069652,True,2.307891999999999,False,True,False
4469900253123565824,272.50262388495605,2.9062681783574384,30.789884624837185,10.539554601937024,0.1252910974440703,0.019058133,12.900794,2.3961544,1.0222459,,-1.6096049334679137,6.574153797964905,J181000.58+025423.4,272.50243,2.9065,13.9,0.14,431.8,SR,0.989,2457413.16463,0.1253,0.0191,-2.219,0.021,-5.968,0.019,4.46887,6753.47949,J181000.63+025422.6,1.209,-0.121,34398371,2.052,0.228,IX,4469900253123565824,,338413497,6.367,URL,2M,1.0873907462936818,True,0.9992060000000009,True,True,True
4469682481092590080,270.0583435098385,3.640788620916037,30.324834123812916,13.046995491684834,0.4601233012232829,0.019014366,14.09031,1.3477297,1.0546117,0.6347,1.7699811352052515,24.198719075002703,J180013.97+033827.8,270.05819,3.64105,14.3,0.11,105.91,ROT,0.959,2457829.06188,0.4601,0.0190,1.876,0.019,1.977,0.018,6.44677,2003.86792,J180014.00+033826.7,0.586,-0.076,34393506,1.125,0.205,IX,4469682481092590080,,326137777,2.726,URL,2M,1.0906827571956415,True,0.20969000000000015,True,True,True
5817846327045171072,251.939556764556,-63.65939852473655,325.82234390273925,-11.872127538243074,0.2160460962525247,0.030872067,11.419274,2.6387215,1.3611815,0.6357,-2.5436938828504054,6.9981092050792935,J164745.66-633933.8,251.94024,-63.6594,12.59,0.18,42.17,SR,0.999,2458229.73727,0.2160,0.0309,-3.938,0.024,-9.115,0.025,10.93837,4302.73486,J164745.49-633933.7,1.228,-0.123,47985116,1.609,0.138,IX,5817846327045171072,,447378397,9.929,URL,2M,1.0913741674096233,True,1.1707260000000002,True,True,True
5542229440893217664,126.26786529445296,-36.10449764720381,255.06796660301663,0.9727526388067854,2.8737580509103826,0.01191982,12.825731,1.2832193,0.92026436,0.3288,4.789182004833489,241.090725439678,J082504.21-360615.6,126.26756,-36.10432,13.09,0.14,3.5773,ROT,0.619,2458111.76491,2.8738,0.0119,-7.141,0.011,10.805,0.014,177.23310,346.38119,J082504.29-360616.2,0.671,-0.027,43728688,1.038,0.862,II,5542229440893217664,,183911213,12.952,URL,2M,1.0943062762517533,True,0.26426900000000053,True,True,True
4318088346254711680,294.78284276038795,14.857563893547422,51.58624962563402,-3.4860067299520567,0.5154916679303128,0.082949355,11.67769,6.602764,1.1446795,,0.23879825012355482,6.214534976556632,J193907.96+145127.5,294.78315,14.85764,14.89,3.59,385.44,M,0.999,2458026.76357,0.5155,0.0829,-0.511,0.075,0.748,0.071,2.67417,1605.68872,J193907.90+145126.8,1.616,1.022,32937223,2.092,0.913,II,4318088346254711680,,1917745351,0.905,URL,2M,1.10363237819713,True,3.2123100000000004,False,False,False
4317982380815668736,294.7850651929079,14.192430993870934,51.00575868295806,-3.812813743111765,0.3631642219027718,0.030376734,10.599427,3.096511,0.9828107,,-1.6000577186453082,11.955341278715869,J193908.46+141133.6,294.78525,14.19268,12.28,0.18,537.59,SR,1.000,2458038.76705,0.3632,0.0304,-0.443,0.026,0.777,0.025,1.79170,2366.20850,J193908.42+141132.6,1.329,-0.058,32934073,1.964,0.664,II,4317982380815668736,,73783947,0.894,URL,2M,1.1043530469761391,True,1.680572999999999,True,True,True
5542719277628845312,128.1101791933926,-34.995259596307264,255.044014642964,2.837254540467867,0.1427385637644327,0.024219116,10.867288,2.9667377,1.217092,3.137,-6.497005387143021,5.893632276439516,J083226.36-345943.4,128.10984,-34.99539,12.4,0.26,57.289,SR,1.000,2457764.57384,0.1427,0.0242,-1.799,0.022,3.296,0.025,3.20653,5550.76221,J083226.45-345943.0,1.429,0.067,43737848,2.054,0.567,II,5542719277628845312,,393768277,3.756,URL,2M,1.1050012266707065,True,1.532712,True,True,True
4470127401044562560,271.8194466551268,3.280903301977094,30.813846771823385,11.317480080761268,0.1663578788866544,0.0224607,12.189725,2.7861528,1.2776018,,-1.7050581282899735,7.40662040304418,J180716.66+031651.3,271.81917,3.28104,13.56,0.33,,L,0.992,2457110.09367,0.1664,0.0225,-0.957,0.023,-9.028,0.021,7.69220,5594.30127,J180716.66+031651.2,1.265,-0.123,34405361,1.705,0.178,I,4470127401044562560,,17789653,9.078,URL,2M,1.109440942094632,True,1.3702750000000012,True,True,True
5238523305465378048,166.65763107947373,-65.97429111014425,292.531621042962,-5.241694140341923,0.1872656521588413,0.02157644,10.111787,3.4918385,0.894434,,-3.525922363145842,8.679172845883812,J110637.67-655826.9,166.65697,-65.97414,12.41,0.6,475.54,SR,1.000,2457946.53266,0.1873,0.0216,-7.141,0.025,2.939,0.023,9.10100,4021.86426,J110637.82-655827.1,2.271,0.351,38593827,,0.582,II,5238523305465378048,,466766990,7.722,URL,2M,1.1112271457105087,True,2.2982130000000005,False,True,False
5817575984622079872,254.27164635881311,-64.1268699651664,326.0862985462645,-12.969867083435338,0.3846195154547109,0.029743653,15.34302,0.928072,1.0058209,0.3043,2.963876582030094,12.931145863445588,J165705.16-640737.8,254.27148,-64.12717,15.46,0.5,1.4191,EA,1.000,2457084.80815,0.3846,0.0297,-2.653,0.016,-5.373,0.020,11.91340,2384.16089,J165705.18-640736.5,0.420,-0.069,47978771,0.752,0.171,V,5817575984622079872,,447638796,5.992,URL,2M,1.1112924844857348,True,0.11698000000000164,True,True,True
5095071878785957120,56.38651518506328,-19.45696686833234,211.5842881015682,-49.49259692745084,0.3312891964894782,0.04680381,16.228487,0.56421375,1.0177627,0.1426,3.686923367735991,7.07825274244721,J034532.84-192725.4,56.38683,-19.45706,16.21,0.38,0.37558,EA,1.000,2457817.52128,0.3313,0.0468,1.161,0.041,-21.757,0.042,31.87058,3240.44604,J034532.75-192724.9,0.210,-0.085,37690493,0.388,0.068,II,5095071878785957120,J034532.7-192725,121049840,21.788,URL,2M,1.1199723485288942,True,0.018487000000000364,True,True,True
5817609691526569344,252.74948571777824,-64.19473616796658,325.6186616352477,-12.483397555331898,0.1599778712339249,0.022921415,14.676923,0.5393467,1.0160553,1.0961,-0.3988774325216655,6.979406429922625,J165100.04-641140.6,252.75015,-64.19462,14.72,0.29,0.3024,RRC,0.997,2458181.77401,0.1600,0.0229,-11.707,0.013,-6.262,0.019,13.47860,4668.94287,J165059.89-641140.8,0.214,-0.047,47979411,0.320,0.157,V,5817609691526569344,,447483068,13.277,URL,2M,1.1218800593795581,True,0.043077000000000254,True,True,True
5902594656099702656,230.43826587872573,-48.76018412353573,326.82627203229134,7.0122473160517,0.554097541740049,0.0144232055,12.471886,0.64437675,0.77747107,0.8414,0.34841711705921885,38.41708708511773,J152145.25-484535.8,230.43856,-48.75994,12.62,0.63,1.438,EB,1.000,2458158.86800,0.5541,0.0144,-7.373,0.018,-6.828,0.014,27.77456,1714.96289,J152145.18-484536.5,0.242,-0.020,50455312,0.443,0.407,II,5902594656099702656,,136916921,10.049,URL,2M,1.1223063663982302,True,0.14811399999999963,True,True,True
4470050164660876160,273.3786431024771,3.679794614223335,31.893931187479943,10.111236169253075,1.5177691128957855,0.026739925,14.953473,1.3133984,0.927564,0.4694,5.390101552718868,56.76041024407456,J181330.93+034046.5,273.37888,3.67959,15.19,0.41,0.25638,EW,1.000,2457825.07856,1.5178,0.0267,-0.581,0.029,-10.302,0.027,75.77935,645.41431,J181330.87+034047.1,0.659,-0.046,34402777,1.186,0.279,II,4470050164660876160,,264530480,10.319,URL,2M,1.1255759253529842,True,0.23652699999999882,True,True,True
4470868338753051776,274.34315079329974,5.437150027838601,33.92734903816196,10.044480761446488,0.1765586502847071,0.030430904,12.559341,3.394061,1.0717778,1.9772,-3.1834139991454755,5.801952195856788,J181722.28+052613.6,274.34284,5.4371,14.0,0.2,60.341,SR,0.999,2457600.91679,0.1766,0.0304,-3.578,0.032,-5.925,0.033,6.12796,5353.83789,J181722.35+052613.7,1.290,-0.046,,,0.205,II,4470868338753051776,,19955702,6.921,URL,2M,1.1282886637721665,True,1.4406590000000001,True,True,True
5542288303422015744,128.47361888851674,-36.459454055294245,256.3985374964872,2.205004725311178,0.2484637457465519,0.019593887,14.624833,0.56069374,0.99256074,1.1855,0.41564814098319336,12.680676669542489,J083353.76-362734.4,128.47399,-36.45955,14.47,0.47,1.013,EA,1.000,2458023.89349,0.2485,0.0196,-3.794,0.017,3.852,0.021,7.39963,3463.37964,J083353.63-362734.2,0.253,-0.073,43729769,0.461,0.639,II,5542288303422015744,,185093660,5.407,URL,2M,1.1286650905887918,True,0.154833,True,True,True
4471406923346344832,271.80769193110336,5.168106686143521,32.52826468379946,12.180255054268754,0.1196826714771949,0.016118988,12.3999405,2.3469896,0.99447864,,-2.209903126690538,7.4249494743215205,J180713.85+051005.2,271.80768,5.16842,13.38,0.2,,L,0.987,2458032.71836,0.1197,0.0161,-3.567,0.015,-3.963,0.014,3.44678,7332.36279,J180713.84+051005.2,1.175,-0.117,34438645,1.770,0.216,I,4471406923346344832,,17783693,5.332,URL,2M,1.1287407688455868,True,0.9800595000000012,True,True,True
5542905026376630016,124.9173895994615,-36.25091994531736,254.56558140084317,-0.0056895851153296,0.4320869234865866,0.04657534,10.960315,4.588166,1.061647,,-0.8618293840600444,9.277160907179349,J081940.10-361504.0,124.91708,-36.25111,13.98,0.78,104.28,SR,1.000,2457728.74478,0.4321,0.0466,1.697,0.045,1.135,0.049,5.09776,1898.29956,J081940.19-361503.2,1.459,0.387,43740195,1.756,1.705,II,5542905026376630016,,183088221,2.041,URL,2M,1.1296010470205338,True,3.019685000000001,False,True,False
5902522500652456832,228.27904794130336,-48.407345258047776,325.79810906637204,8.073242981396984,1.2919025085314069,0.01640392,11.927511,0.63264084,1.0234814,0.2844,2.199259707597321,78.75571866550233,J151307.00-482425.3,228.27916,-48.40704,12.08,0.21,0.59238,EB,0.992,2457522.74410,1.2919,0.0164,-14.255,0.016,-10.429,0.017,111.26252,752.46313,J151306.97-482426.3,0.212,-0.031,50453622,0.451,0.381,II,5902522500652456832,,126850414,17.663,URL,2M,1.1310881354374562,True,0.1524889999999992,True,True,True
5937177457935978880,249.96592638038675,-51.5220705393079,334.48501123468907,-3.2233692932633384,0.4279646413410158,0.022058487,14.271532,1.1648054,1.0324576,,2.428571444308499,19.401359727936725,J163951.70-513119.2,249.96543,-51.52201,14.58,0.23,1.4764,EB,0.921,2457777.87750,0.4280,0.0221,-0.712,0.024,-2.430,0.017,5.62173,2135.01074,J163951.82-513119.5,0.442,-0.048,51375695,0.789,1.073,V,5937177457935978880,,36171431,2.532,URL,2M,1.133034849007615,True,0.3084679999999995,True,True,True
4470196399705189248,271.65408148943993,3.63580642300436,31.06009445616106,11.625640705812655,0.5327866335401997,0.020301558,14.405967,0.8414469,0.95899343,0.0897,2.949033603966719,26.24363280592552,J180636.93+033809.7,271.65387,3.63604,14.43,0.36,0.58585,EB,1.000,2457237.91825,0.5328,0.0203,-3.496,0.027,-5.325,0.023,17.33596,1741.70239,J180636.97+033808.9,0.208,-0.034,34407249,0.670,0.173,II,4470196399705189248,,17735245,6.370,URL,2M,1.133320470285362,True,0.024032999999999305,True,True,True
5542442750454703616,128.8156604948002,-35.64297309248905,255.90819868347853,2.9143433511170374,0.4621218992285772,0.012590955,12.775173,1.5055218,1.1517289,0.7222,0.37675574768740727,36.702688495715954,J083515.67-353835.1,128.8153,-35.64309,13.24,0.65,,YSO,0.649,2457775.66487,0.4621,0.0126,-0.271,0.011,1.085,0.013,2.49535,2124.30811,J083515.75-353834.7,1.155,0.372,43732444,1.270,0.466,II,5542442750454703616,,461797293,1.118,URL,2M,1.1355330120621039,True,0.46482699999999966,True,True,True
5937086262818808192,251.4828595476475,-51.48396090961253,335.13409919433,-3.911374071819748,0.4212835783714967,0.056219578,12.229427,4.317093,1.0458666,,0.35229965331712165,7.493538609832623,J164556.00-512902.7,251.48333,-51.48408,15.19,0.47,,L,0.996,2458238.70286,0.4213,0.0562,-2.986,0.057,-5.792,0.042,12.41140,2488.65747,J164555.89-512902.2,1.548,-0.053,51372397,2.091,0.873,V,5937086262818808192,,46974610,6.517,URL,2M,1.1384864625023985,True,2.960573,False,True,False
5902515594344655872,228.23418349497865,-48.53976470542331,325.70284191612114,7.975669306556067,0.2094280674151756,0.03805844,11.284136,3.1714716,1.2466339,0.8267,-2.937389574444442,5.502802201434836,J151256.23-483223.2,228.2346,-48.53992,12.97,0.26,,L,0.996,2458223.78828,0.2094,0.0381,-6.402,0.038,-3.478,0.037,9.32966,3701.57544,J151256.21-483223.1,1.330,-0.117,50453395,1.835,0.387,I,5902515594344655872,,126842955,7.286,URL,2M,1.1393540454701385,True,1.6858640000000005,True,True,True
424387646960463232,14.070253195642636,58.30986275862198,123.56995143110032,-4.555887321704802,0.576780188477937,0.035900097,15.504076,1.01894,1.1698954,0.7818,3.5273276730638305,16.06625710448462,J005616.95+581836.4,14.07063,58.31011,15.22,0.22,0.66906,EA,0.988,2457263.04044,0.5532,0.0506,-0.988,0.045,-9.428,0.046,25.45280,1765.36292,J005616.89+581836.0,0.405,0.007,3315338,0.494,0.446,IX,424387646970814592,,604724527,9.480,URL,2M,1.1401841471883951,True,0.2840759999999989,True,True,True
4471444585917501440,271.1358994362833,5.232048230765563,32.27924072146788,12.806814063144907,0.4971502974784504,0.013755462,13.1604595,0.5260439,0.97311723,0.9917,0.6511980180920547,36.142028343246515,J180432.54+051354.9,271.1356,5.23193,13.27,0.21,1.288,EB,1.000,2457070.11522,0.4972,0.0138,3.783,0.015,-6.989,0.015,20.11601,1872.61255,J180432.61+051355.3,0.202,-0.014,34439440,0.387,0.230,II,4471444585917501440,,397999474,7.947,URL,2M,1.1547811828085153,True,0.1095404999999996,True,True,True
5542362348668979840,128.02825350100585,-36.056749673851584,255.86087875861665,2.1551891763255617,0.5368015870062176,0.017027518,14.414822,1.719058,1.0390525,1.3156,1.7482909555794934,31.52553337522343,J083206.77-360323.1,128.02822,-36.05643,14.52,0.27,45.698,ROT,0.999,2458205.54320,0.5368,0.0170,-0.091,0.015,1.900,0.017,5.14793,1751.44568,J083206.78-360324.3,0.852,0.003,,,0.816,II,5542362348668979840,,184757846,1.902,URL,2M,1.1549486935474058,True,0.10517800000000044,True,True,True
5937100045458014720,251.22221470432885,-51.37576268323911,335.1108022061296,-3.717533285633526,0.5606325177600073,0.020989781,13.763072,1.0403404,1.144176,,2.5064634203336738,26.709784049676713,J164453.45-512232.4,251.22271,-51.37567,13.7,0.38,1.9917,EA,0.999,2458178.89205,0.5606,0.0210,-2.995,0.020,-4.236,0.015,14.85152,1655.74780,J164453.32-512233.0,0.384,-0.087,51372902,0.783,0.983,V,5937100045458014720,,45711679,5.188,URL,2M,1.1619447549838462,True,0.06307200000000002,True,True,True
4471232070933459712,270.6956515051126,4.302802656826489,31.22583027207664,12.780118837303585,0.6974718857448607,0.053872418,9.72615,4.32965,1.0600162,,-1.0562164679560464,12.946734370543025,J180247.03+041810.6,270.69594,4.30295,12.59,0.44,69.873,SR,1.000,2457131.09537,0.6975,0.0539,6.539,0.061,-9.171,0.058,41.84027,1276.01599,J180246.97+041810.0,1.308,0.432,34435369,1.698,0.182,II,4471232070933459712,,383026708,11.263,URL,2M,1.163589873590935,True,2.8638499999999993,False,True,False
5543014496502562432,126.17318159738493,-35.458112021083444,254.49536305112616,1.2825386109953778,0.9340373169508668,0.013446084,13.855645,0.8633003,0.99776304,0.0726,3.6348661382280585,69.46537868950296,J082441.47-352729.6,126.17281,-35.45823,13.83,0.32,0.3897,EW,0.999,2458205.51177,0.9340,0.0134,-2.059,0.013,-3.124,0.016,17.17352,1032.67883,J082441.56-352729.1,0.395,-0.026,43741806,0.665,0.602,II,5543014496502562432,,55522736,3.741,URL,2M,1.1694992315095174,True,0.025645000000000806,True,True,True
6027860778913892992,252.0963759773339,-31.54294454186627,350.71808138920653,8.593199415321475,0.1052687877603195,0.018546434,13.016615,2.5801039,1.2116574,,-1.8718868911209565,5.67595839503807,J164823.11-313233.5,252.09628,-31.54263,13.94,0.2,60.764,SR,0.991,2457603.62158,0.1053,0.0185,-4.176,0.021,-6.343,0.017,5.49353,6552.56689,J164823.12-313234.4,1.292,0.025,53245289,2.006,0.498,V,6027860778913892992,,97771848,7.594,URL,2M,1.1700126210040203,True,0.9233849999999997,True,True,True
6030077321297172736,255.63246798694703,-28.7844667602139,354.81760252737257,7.892127564424083,0.2910632021972932,0.03607771,14.570518,0.9593725,1.3838997,1.1011,0.7893545151221353,8.067673979232419,J170231.85-284703.2,255.63271,-28.78422,14.61,0.44,4.4715,EA,1.000,2458028.50792,0.2911,0.0361,-2.914,0.037,2.092,0.025,5.84880,2907.13428,J170231.79-284704.7,0.525,-0.083,53290400,0.785,0.304,V,6030077321297172736,,20132957,3.587,URL,2M,1.1714172422270166,True,0.03948199999999957,True,True,True
4471233926359320832,270.77983032177383,4.344796237790423,31.303119883259008,12.724202545366127,0.138637877002153,0.026842741,12.767043,3.0777225,1.2865778,,-1.523547503537543,5.164818190592123,J180307.23+042041.6,270.78014,4.3449,14.35,0.39,53.667,SR,1.000,2457041.17125,0.1386,0.0268,-1.460,0.029,-6.105,0.025,4.50169,6609.44629,J180307.15+042041.3,1.301,-0.068,34435408,1.632,0.184,II,4471233926359320832,,383026807,6.277,URL,2M,1.1727205520562047,True,1.5829570000000004,True,True,True
423563081968651136,14.35272045927129,55.8360939354395,123.7767466776667,-7.025857953494534,0.4441415138229351,0.022830863,14.637549,1.6366835,0.9848439,1.3405,1.5346558424682795,19.45355783629095,J005724.78+555009.5,14.35326,55.83597,15.13,0.25,11.561,ROT,0.999,2458317.05938,0.4441,0.0228,2.895,0.014,-2.843,0.018,9.09752,2114.06567,J005724.65+555009.9,0.835,0.002,3296876,1.156,0.402,IX,423563081968651136,,445372792,4.058,URL,2M,1.1784742848212688,True,0.49245100000000086,True,True,True
5542972337102660864,125.68399129850972,-35.87834912643428,254.61146220939025,0.7159115524137731,0.5858499427335875,0.011160686,12.759276,0.71670055,1.0050057,0.7232,0.8750079590313294,52.49228790538391,J082244.11-355241.1,125.68378,-35.87807,12.83,0.12,0.11862,DSCT,0.997,2457857.53978,0.5858,0.0112,-1.063,0.010,4.288,0.012,12.71015,1647.52905,J082244.16-355241.8,0.248,-0.036,43740859,0.536,0.805,V,5542972337102660864,,55263913,4.417,URL,2M,1.1788207713833252,True,0.07072400000000023,True,True,True
424077000571901184,15.365651675013131,57.35894012890376,124.28959983553042,-5.486381037615023,0.3024480240824638,0.024576724,15.2554455,0.8504858,0.9968757,1.1492,1.5094992578573536,12.306279066423327,J010127.63+572131.6,15.36512,57.35878,15.34,0.17,0.52872,EB,0.995,2458027.93631,0.3024,0.0246,-2.784,0.018,0.528,0.021,4.55221,2950.51807,J010127.74+572132.1,0.330,-0.080,3307898,0.470,0.444,IX,424077000571901184,,312974752,2.834,URL,2M,1.182421817010581,True,0.08455449999999942,True,True,True
5543059439042491648,125.83017309758851,-35.41584743510163,254.30018863794805,1.0780601979222473,0.3555204755334226,0.04368697,10.190779,5.341667,1.0040184,,-2.0548979091984503,8.13790646349295,J082319.15-352457.4,125.82979,-35.41595,13.19,2.35,361.17,M,0.974,2458233.54805,0.3555,0.0437,-2.628,0.044,1.679,0.048,5.45353,2710.53687,J082319.28-352457.0,1.424,0.532,43742169,1.979,0.676,II,5543059439042491648,,55347435,3.118,URL,2M,1.1830578814057033,True,2.9992210000000004,False,True,False
5238536224718236672,165.10664519391284,-66.98751829142218,292.3763581029665,-6.418833332387907,0.3706130120973609,0.03869178,11.246911,4.2837343,0.907409,,-0.9084856840861875,9.578598144033718,J110025.79-665914.7,165.10744,-66.98741,14.03,0.69,559.25,SR,1.000,2457439.63108,0.3706,0.0387,-7.459,0.050,3.248,0.041,14.98234,2573.84473,J110025.62-665915.0,1.477,0.102,38594100,1.798,0.455,V,5238536224718236672,,399843640,8.135,URL,2M,1.1845651184611978,True,2.7830889999999986,False,True,False
4469843490833062912,272.77329198213306,2.715328388292337,30.74212775129496,10.211932490448898,0.3401372270746953,0.03697928,10.4951315,3.6926622,1.1057191,,-1.8465976657062733,9.19804893645023,J181105.51+024255.4,272.77297,2.7154,12.54,0.31,58.509,SR,1.000,2457272.81470,0.3401,0.0370,-7.597,0.039,-5.250,0.038,16.79565,2606.13721,J181105.59+024255.1,1.387,0.089,34396762,1.794,0.272,II,4469843490833062912,,18669309,9.234,URL,2M,1.1861880140987828,True,2.0448684999999998,False,True,False
5081309223021334528,54.98848403419753,-27.48159939096631,223.46786021172892,-52.74859228478904,1.8314440583563487,0.03650264,15.9835825,1.7991362,1.0459616,0.3806,6.916950788171829,50.17292059851968,J033957.19-272854.8,54.9883,-27.48189,16.54,0.94,0.23405,EW,1.000,2458323.86007,1.8314,0.0365,16.752,0.024,-15.433,0.036,202.41703,533.37689,J033957.22-272853.7,0.833,0.050,37650211,,0.015,II,5081309223021334528,,89111692,22.777,URL,2M,1.1999932024955597,True,0.5564174999999985,True,True,True
